package, benchmark, threads, input-size, branch-instructions, branch-miss-percentage, L3-cache-misses, L3-cache-miss-percentage, L3-cache-references, cpu-cycles, total-instructions, IPC, cpu-clock, page-faults, L1-data-cache-loads, L1-instruction-cache-load-misses , LLC-load-misses, Exe-time, Speedup,u1,u2
parsec,facesim,29,simmedium,447249844,186.525,16974154,3.8,19928342,17.978,110850260,5278780384,2199884688,0.42,2397.8,136987,1161998283,51646202,18748665,0.017,684.0588235
parsec,facesim,30,simmedium,437338618,190.434,16609080,3.8,17873291,15.958,112005380,5032303871,2096155214,0.42,2296.54,137154,1104279570,51313212,17190062,0.017,684.0588235
parsec,facesim,31,simmedium,440276026,191.791,16854926,3.83,17716751,15.995,110764733,5052635440,2121016666,0.42,2295.6,137209,1117910156,51375381,17594404,0.016,726.8125
parsec,facesim,32,simmedium,2877576680,156.679,101610940,3.53,61642966,10.691,576604085,40529937154,32246390435,0.8,18366.04,190507,14808263052,199684239,59041715,6.993,1.662948663
parsec,facesim,33,simmedium,441709584,188.058,16494367,3.73,18419278,16.443,112015877,5232998299,2101618495,0.4,2348.79,137451,1105991030,52051910,17736089,0.018,646.0555556
parsec,facesim,34,simmedium,427587845,191.883,16634551,3.89,18373425,16.824,109209869,4950838814,2072270995,0.42,2228.37,136735,1090061594,51886108,18037541,0.017,684.0588235
parsec,facesim,35,simmedium,436508800,193.715,16832292,3.86,18014842,16.148,111561307,4982207652,2053710979,0.41,2253.36,137557,1087747552,53412670,17914759,0.017,684.0588235
parsec,facesim,36,simmedium,427521354,191.81,16939244,3.96,17408443,15.619,111453972,4923218913,2079255655,0.42,2228.87,137704,1091807909,51251609,16791025,0.016,726.8125
parsec,facesim,37,simmedium,435189695,202.122,16774168,3.85,16781751,16.302,102942222,4819685501,2085315271,0.43,2153.11,137341,1112063775,47958485,16949777,0.017,684.0588235
parsec,facesim,38,simmedium,445898127,219.677,15974197,3.58,13621685,13.775,98883439,4621398038,2095617671,0.45,2029.79,137306,1112477500,44613144,13639021,0.015,775.2666667
parsec,facesim,39,simmedium,495273075,230.905,16187752,3.27,14595896,14.122,103352822,4872180689,2155063559,0.44,2144.92,136992,1143442164,44157007,13858464,0.013,894.5384615
parsec,facesim,40,simmedium,549213943,268.059,15374961,2.8,14444833,15.036,96070913,4689091096,2332412760,0.5,2048.86,137307,1239371536,38714990,13919238,0.013,894.5384615
parsec,facesim,64,simmedium,3101788507,138.543,109362865,3.53,73256062,11.727,624671511,49325914873,33419888649,0.68,22388.58,181500,15473374489,220362689,70266522,8.3,1.401084337
parsec,facesim,128,simmedium,3602089857,155.746,121384300,3.37,97203833,13.529,718478169,50449747051,36110818686,0.72,23128.02,187109,16791340236,254995505,92073395,11.714,0.992743725
parsec,facesim,1,simlarge,2581565712,179.919,94856019,3.67,58577453,10.376,564549937,32140501906,30379882354,0.95,14348.53,235470,13779254428,163383349,58093979,12.745,1
parsec,facesim,2,simlarge,2590570240,176.727,94264001,3.64,52934412,9.566,553373404,32505457533,30360737636,0.93,14658.63,218622,13826028742,185922024,50627935,7.541,1.690094152
parsec,facesim,3,simlarge,2640486822,162,95247779,3.61,55316824,9.46,584773214,36050512278,30693776485,0.85,16299.31,215220,13969751609,207260032,54224206,7.918,1.609623642
parsec,facesim,4,simlarge,2670808472,154.605,96925337,3.63,57713396,9.844,586282988,38352597893,30651785255,0.8,17275,204863,14008911980,208872563,55240465,7.523,1.694137977
parsec,facesim,5,simlarge,418963942,188.156,16920746,4.04,18336137,16.691,109854059,4911657961,1999329095,0.41,2226.69,137431,1059024608,52451506,17847836,0.013,980.3846154
parsec,facesim,6,simlarge,2674590554,151.992,95343684,3.56,51705455,9.207,561558977,39419181221,30792562129,0.78,17596.92,201372,14010439194,180849356,50425137,6.949,1.834076846
parsec,facesim,7,simlarge,479065192,231.664,16048594,3.35,14056836,13.946,100796907,4703377254,2150237589,0.46,2067.94,137169,1133911217,43498285,13862184,0.012,1062.083333
parsec,facesim,8,simlarge,2681178346,162.977,96410461,3.6,57275412,9.753,587271068,36387367213,30885789334,0.85,16451.29,206608,14090856480,210546709,55514580,6.258,2.036593161
parsec,facesim,9,simlarge,425354278,186.634,16852035,3.96,17631463,16.236,108595380,5053401761,2165552646,0.43,2279.08,137453,1125192547,53684134,17693803,0.013,980.3846154
parsec,facesim,10,simlarge,426023653,185.815,16777790,3.94,17483071,15.798,110662980,5077052301,2046862947,0.4,2292.74,137591,1096828415,51577504,17511446,0.015,849.6666667
parsec,facesim,11,simlarge,424250830,190.534,16360915,3.86,18163318,16.448,110426650,4949691862,2053367059,0.41,2226.64,137719,1086313318,52311316,17234691,0.015,849.6666667
parsec,facesim,12,simlarge,413952401,177.889,16684754,4.03,18329631,16.943,108184723,5184102372,2060119930,0.4,2327.03,137388,1080616439,52041771,18191033,0.016,796.5625
parsec,facesim,13,simlarge,449034452,195.93,16742707,3.73,18299608,16.181,113094229,5066378946,2058048689,0.41,2291.81,137156,1092183792,52197496,17450450,0.019,670.7894737
parsec,facesim,14,simlarge,428821647,192.642,16732901,3.9,16810758,15.154,110936038,4934487298,1991475813,0.4,2226,137475,1051753313,52752783,16875092,0.014,910.3571429
parsec,facesim,15,simlarge,448938572,194.449,16646956,3.71,18141904,16.088,112767913,5093647276,2055021141,0.4,2308.77,137239,1091077766,52566137,17180245,0.013,980.3846154
parsec,facesim,16,simlarge,2722921096,161.941,98853199,3.63,58656724,10.153,577713623,37067639734,31467239815,0.85,16814.33,203178,14348903251,200313734,56604777,7.072,1.802177602
parsec,facesim,18,simlarge,432882429,193.992,16561363,3.83,17040192,15.539,109659195,4956005440,2039840090,0.41,2231.44,137332,1080404965,51252768,17339197,0.015,849.6666667
parsec,facesim,19,simlarge,419536139,186.761,16669872,3.97,17642677,15.996,110297731,4984895961,2073607482,0.42,2246.38,137228,1075753400,51202142,16966500,0.016,796.5625
parsec,facesim,20,simlarge,603266815,250.603,16531307,2.74,15085637,15.137,99658099,5383265669,2522293283,0.47,2407.26,136926,1349137537,44659689,15307564,0.015,849.6666667
parsec,facesim,21,simlarge,447757191,216.01,16535962,3.69,14596627,14.031,104033114,4701845151,2064578996,0.44,2072.85,137336,1096825214,46182613,14215585,0.012,1062.083333
parsec,facesim,22,simlarge,556989897,245.707,16345454,2.93,14349695,14.04,102208397,5132234440,2435828379,0.47,2266.89,136973,1310328748,46542815,13584301,0.014,910.3571429
parsec,facesim,23,simlarge,459367852,219.652,16167752,3.52,14214381,14.027,101338994,4744215047,2089826707,0.44,2091.34,136715,1100814719,45762068,14704877,0.013,980.3846154
parsec,facesim,24,simlarge,425289570,189.365,16556800,3.89,17944992,16.052,111794426,4983263813,2036720118,0.41,2245.87,137283,1068781610,51757583,17592424,0.016,796.5625
parsec,facesim,25,simlarge,461907052,204.367,16635336,3.6,18520819,16.667,111123119,5047058089,2098112882,0.42,2260.19,137308,1119167690,51944780,17689123,0.017,749.7058824
parsec,facesim,26,simlarge,422372936,186.046,16836744,3.99,17876334,16.09,111100937,5027019855,2029125235,0.4,2270.26,137260,1079059247,52484701,17535913,0.016,796.5625
parsec,facesim,27,simlarge,432422795,188.316,16413913,3.8,18316988,16.405,111653710,5043513399,2110999560,0.42,2296.26,137305,1104350266,52231230,17607734,0.017,749.7058824
parsec,facesim,28,simlarge,421808028,197.381,16501875,3.91,17514012,16.101,108778523,4724614645,2043872355,0.43,2137.03,137279,1073590230,50402019,16822672,0.017,749.7058824
parsec,facesim,29,simlarge,434808550,196.571,16815443,3.87,17858820,16.242,109955000,4913936602,2065573216,0.42,2211.97,136935,1094419269,51727272,16922254,0.015,849.6666667
parsec,facesim,30,simlarge,443804576,196.092,16532355,3.73,18226248,16.42,111001700,4969066456,2086665428,0.42,2263.25,137675,1104347238,51003610,17502898,0.016,796.5625
parsec,facesim,31,simlarge,422538657,186.24,16615223,3.93,18389014,16.7,110111145,5057505486,2090875562,0.41,2268.79,137327,1105881539,52873362,18022668,0.015,849.6666667
parsec,facesim,32,simlarge,2882038758,146.983,103027602,3.57,64496181,10.775,598547374,43179525427,32225804979,0.75,19607.91,200650,14793586405,213201356,63331081,7.12,1.79002809
parsec,facesim,33,simlarge,439041000,192.852,16390873,3.73,17448608,15.833,110205208,5069105058,2094943634,0.41,2276.56,137093,1105845407,51729656,17581657,0.017,749.7058824
parsec,facesim,34,simlarge,438544933,193.809,16836427,3.84,17772896,16.249,109379874,4996370624,2035301069,0.41,2262.77,137261,1079719280,51443987,17439834,0.016,796.5625
parsec,facesim,35,simlarge,426187004,185.74,17078386,4.01,18816702,16.276,115612088,5077097600,2056563069,0.41,2294.54,137383,1083705456,55477076,18430449,0.019,670.7894737
parsec,facesim,36,simlarge,495083241,207.448,16949575,3.42,18943879,16.824,112603166,5285217405,2256787882,0.43,2386.54,137413,1193130003,52172537,17716334,0.017,749.7058824
parsec,facesim,37,simlarge,426085789,189.316,16944559,3.98,18272300,16.453,111056796,4964352515,2016302135,0.41,2250.65,136730,1066285108,52317794,18180468,0.023,554.1304348
parsec,facesim,38,simlarge,480784464,267.64,14665846,3.05,15090983,15.889,94975502,4175599534,2142041794,0.51,1796.38,137486,1138971036,34058190,13530118,0.013,980.3846154
parsec,facesim,39,simlarge,443161694,221.307,16285628,3.67,14606396,14.627,99859330,4547312985,2118839864,0.47,2002.47,137269,1126415341,43594849,14107526,0.018,708.0555556
parsec,facesim,40,simlarge,464768563,221.184,16586224,3.57,15234852,14.4,105796370,4759342075,2081192492,0.44,2101.28,137360,1119838481,45918268,14540720,0.015,849.6666667
parsec,facesim,64,simlarge,3132575768,143.182,110128164,3.52,74665962,11.586,644446096,48249761098,33337415321,0.69,21878.25,194895,15515329777,231425772,73502737,8.724,1.460912425
parsec,facesim,128,simlarge,3585085603,144.99,121703214,3.39,97731218,13.653,715806580,54121769920,36144599795,0.67,24726.43,187268,16847818255,260624873,94625083,10.808,1.179219097
parsec,ferret,1,simsmall,630929498,221.943,31767680,5.04,17165686,14.841,115661176,6334752996,3550406274,0.56,2842.75,141779,1648965061,47975187,15704680,0.62,1
parsec,ferret,2,simsmall,626026476,220.389,31738815,5.07,16214725,14.56,111366722,6267386316,3468648866,0.55,2840.55,140310,1618090287,47618665,16144035,0.357,1.736694678
parsec,ferret,3,simsmall,675627915,233.854,31973567,4.73,16827662,14.864,113214561,6402188522,3608658803,0.56,2889.11,141058,1690939628,47375999,15857740,0.31,2
parsec,ferret,4,simsmall,648519401,225.83,31893952,4.92,17099262,14.575,117321129,6343627029,3517599286,0.55,2871.72,141821,1645363657,47963139,15846296,0.253,2.450592885
parsec,ferret,5,simsmall,628749486,219.142,31825787,5.06,16669128,14.726,113198940,6344694885,3488375117,0.55,2869.14,142885,1630613051,48189419,16586855,0.25,2.48
parsec,ferret,6,simsmall,622775092,219.325,31992525,5.14,16558766,14.477,114376464,6310203587,3538431714,0.56,2839.51,143783,1638727375,47660964,16348466,0.254,2.440944882
parsec,ferret,7,simsmall,783295264,291.687,30152032,3.85,10795449,10.824,99736777,6060626728,3863512485,0.64,2685.4,143582,1830673398,36343605,10750599,0.213,2.910798122
parsec,ferret,8,simsmall,765727493,270.113,31218045,4.08,13089984,12.311,106326644,6389071847,3768410517,0.59,2834.85,143798,1797372418,41745865,11620500,0.215,2.88372093
parsec,ferret,9,simsmall,656617466,236.004,31520100,4.8,13176892,12.36,106608676,6262325454,3623188840,0.58,2782.23,143534,1690059977,42412859,12988308,0.232,2.672413793
parsec,ferret,10,simsmall,699194844,271.506,30369464,4.34,12392148,12.804,96781588,5835480740,3624573493,0.62,2575.24,143816,1697805061,36050239,12474145,0.222,2.792792793
parsec,ferret,11,simsmall,639210633,217.036,32430901,5.07,16604419,14.408,115241985,6520603866,3567249004,0.55,2945.19,144225,1642511851,48777273,16045073,0.259,2.393822394
parsec,ferret,12,simsmall,632103330,216.056,31612652,5,16689661,14.663,113821367,6466408841,3550016062,0.55,2925.65,144710,1662994802,47540134,16248992,0.269,2.304832714
parsec,ferret,13,simsmall,634243459,217.829,31830831,5.02,15721338,13.943,112752215,6426080338,3454189369,0.54,2911.66,144266,1619238988,48577564,16338583,0.272,2.279411765
parsec,ferret,14,simsmall,658705472,224.537,31800075,4.83,16110592,14.174,113664814,6463901925,3539633394,0.55,2933.61,143952,1665084018,45483347,14770605,0.258,2.403100775
parsec,ferret,15,simsmall,627064605,221.57,31085681,4.96,16177973,14.413,112245075,6257877346,3494837927,0.56,2830.1,144607,1614548655,46758726,16103055,0.269,2.304832714
parsec,ferret,16,simsmall,640126364,218.015,31503544,4.92,17031104,14.829,114846265,6517635497,3533296280,0.54,2936.16,144509,1637231016,48683654,15973517,0.264,2.348484848
parsec,ferret,18,simsmall,644801658,221.275,31939968,4.95,16603436,14.396,115336491,6409630698,3503383324,0.55,2914.03,144541,1624261158,47707934,16106012,0.271,2.287822878
parsec,ferret,19,simsmall,656480995,221.312,32534535,4.96,16656410,14.601,114074272,6538131156,3503290016,0.54,2966.32,144815,1659706830,48426965,16409255,0.269,2.304832714
parsec,ferret,20,simsmall,646063279,217.919,32342914,5.01,17202862,14.861,115760603,6446138400,3576770447,0.55,2964.69,145526,1671995974,47604496,15978798,0.279,2.222222222
parsec,ferret,21,simsmall,678171847,223.189,32404032,4.78,17317718,14.729,117574347,6644818991,3576602331,0.54,3038.55,144959,1693467740,48619830,16535125,0.272,2.279411765
parsec,ferret,22,simsmall,635146125,220.208,32190058,5.07,17132635,15.092,113523785,6373027073,3572037622,0.56,2884.3,145236,1662259511,48189782,16669836,0.267,2.322097378
parsec,ferret,23,simsmall,642216480,223.211,31467346,4.9,16515823,14.338,115186054,6348640145,3541056560,0.56,2877.17,144572,1665510267,44736395,15109798,0.249,2.489959839
parsec,ferret,24,simsmall,645803791,224.632,32014782,4.96,16735621,14.612,114534472,6336291660,3542757070,0.56,2874.94,144484,1669475701,48421208,16090557,0.261,2.375478927
parsec,ferret,25,simsmall,640069101,217.278,31992938,5,17351457,15.019,115533154,6492115027,3549752964,0.55,2945.85,145340,1639029970,50766421,16521929,0.271,2.287822878
parsec,ferret,26,simsmall,644507546,215.859,32621488,5.06,16180364,14.182,114091568,6543023510,3530855695,0.54,2985.77,145082,1652034608,49412502,16304593,0.301,2.059800664
parsec,ferret,27,simsmall,644298410,220.772,32011218,4.97,17094101,14.822,115327914,6456312033,3574611861,0.55,2918.39,144356,1658315761,48413334,16669032,0.276,2.246376812
parsec,ferret,28,simsmall,649257300,219.558,31954727,4.92,17721562,15.286,115932618,6538495371,3514786251,0.54,2957.11,145072,1656898989,49397744,16888721,0.287,2.160278746
parsec,ferret,29,simsmall,681318509,225.289,32068173,4.71,17044196,14.837,114875873,6672065440,3696312488,0.55,3024.2,144796,1725888303,47569945,16516047,0.273,2.271062271
parsec,ferret,30,simsmall,680172430,253.411,31088827,4.57,14773069,13.831,106814158,6046880617,3492133293,0.58,2684.07,144667,1671743509,39477697,13664033,0.2,3.1
parsec,ferret,31,simsmall,670611572,236.412,31813911,4.74,13200784,12.422,106265257,6345485978,3597638856,0.57,2836.62,144585,1707879148,42851670,13690020,0.212,2.924528302
parsec,ferret,32,simsmall,648485634,239.052,32083955,4.95,13199365,12.48,105760151,6088451396,3587495956,0.59,2712.74,145067,1697006232,41557712,12770807,0.235,2.638297872
parsec,ferret,33,simsmall,725204894,258.088,30959752,4.27,13740053,13.239,103781293,6357242028,3762424976,0.59,2809.92,145097,1762761235,39048807,13667609,0.229,2.707423581
parsec,ferret,34,simsmall,646380636,213.477,32434975,5.02,17438248,15.026,116055789,6651543897,3574530395,0.54,3027.86,144531,1686570938,47954538,17548634,0.264,2.348484848
parsec,ferret,35,simsmall,659093758,214.724,31889510,4.84,17810709,14.891,119603415,6734283398,3615327120,0.54,3069.5,145084,1687705215,50936976,17254284,0.26,2.384615385
parsec,ferret,36,simsmall,652393999,215.101,32042184,4.91,17168654,14.778,116177722,6651323582,3560202167,0.54,3032.96,145023,1680991982,48296919,17177475,0.251,2.470119522
parsec,ferret,37,simsmall,636412240,209.966,32465659,5.1,17571869,15.287,114948692,6711185987,3609725043,0.54,3031.03,144620,1678973316,50471690,16971010,0.287,2.160278746
parsec,ferret,38,simsmall,651561075,221.428,32199256,4.94,17569641,15.219,115442174,6522748570,3522679580,0.54,2942.55,144488,1651981946,51639247,16741322,0.262,2.366412214
parsec,ferret,39,simsmall,638235386,211.577,32037003,5.02,17621964,15.033,117221018,6632266250,3550290828,0.54,3016.56,144740,1654429076,49922304,17184683,0.267,2.322097378
parsec,ferret,40,simsmall,663770847,217.419,32317838,4.87,17413518,15.04,115781409,6744403486,3559348864,0.53,3052.96,144364,1688427926,49410057,17247438,0.276,2.246376812
parsec,ferret,64,simsmall,661960334,214.717,32458748,4.9,17656463,14.822,119125052,6713396242,3565689906,0.53,3082.94,144441,1699753180,51049610,17565378,0.291,2.130584192
parsec,ferret,128,simsmall,693752391,211.806,33026939,4.76,18155831,14.999,121050330,7075139249,3680345151,0.52,3275.41,145895,1764481076,51864596,17960458,0.317,1.955835962
parsec,ferret,1,simmedium,1184660859,222.496,64532985,5.45,23289679,13.481,172765478,11860262580,7413649939,0.63,5324.42,146459,3230660387,54732427,22528655,1.831,1
parsec,ferret,2,simmedium,1176203519,226.641,64399054,5.48,20605338,12.217,168663691,11491390105,7417830364,0.65,5189.72,146792,3237160893,52244985,20236552,0.967,1.893485005
parsec,ferret,3,simmedium,1179399449,220.601,63853373,5.41,23291307,13.52,172276971,11795616991,7434281652,0.63,5346.3,148978,3221386193,53522585,22976092,0.689,2.657474601
parsec,ferret,4,simmedium,1215824514,223.929,65190592,5.36,23288863,13.072,178161575,11983552626,7444411263,0.62,5429.52,158095,3280966329,57367815,22916828,0.576,3.178819444
